SC_CODE,SC_NAME,SC_GROUP,SC_TYPE,OPEN,HIGH,LOW,CLOSE,LAST,PREVCLOSE,NO_TRADES,NO_OF_SHRS,NET_TURNOV,TDCLOINDI
521149,PRIME URBAN ,XT,Q,8.00,8.06,8.00,8.06,8.06,8.06,6,1473,11802.00,
521151,DHANLXMI FAB,X ,Q,14.70,16.40,14.70,16.40,16.40,16.30,2,35,565.00,
521161,SRI LAK.SAR.,X ,Q,5.32,5.32,5.32,5.32,5.32,5.07,1,1,5.00,
521163,ZODIAC CLOTH,B ,Q,90.90,92.75,88.00,91.50,91.95,90.30,127,15709,1435296.00,
521178,SRI RAMK.MIL,X ,Q,14.60,14.60,14.00,14.00,14.00,13.95,2,6,87.00,
521180,SUPER SPIN. ,B ,Q,4.51,4.61,4.51,4.61,4.61,4.59,10,794,3660.00,
521188,UNITED TEXT.,XT,Q,4.40,4.62,4.40,4.41,4.62,4.40,6,61,268.00,
521194,SIL INVEST  ,B ,Q,183.00,194.00,183.00,188.00,188.00,183.60,18,219,40747.00,
521200,SURYLAK.COTT,B ,Q,30.20,32.40,30.20,30.75,30.75,31.00,3,102,3083.00,
521206,SAMTEX FASH.,XT,Q,0.95,0.95,0.91,0.91,0.91,0.95,9,4645,4228.00,
521210,CITYMAN     ,XT,Q,6.53,6.53,6.53,6.53,6.53,6.87,2,25,163.00,
521216,DHAN ROTO SP,X ,Q,31.15,31.15,27.25,28.70,28.70,28.75,12,489,14066.00,
521220,DAMOINDUS   ,B ,Q,23.95,24.30,22.10,23.20,22.70,23.50,172,10165,244197.00,
521228,TATIA GLOB  ,XT,Q,0.64,0.64,0.64,0.64,0.64,0.65,27,6199,3967.00,
521234,SRI NACHAMAI,XT,Q,12.60,12.60,12.60,12.60,12.60,12.60,1,1,12.00,
521240,SAMBANDAM SP,XT,Q,75.60,76.50,75.60,75.60,75.60,78.00,4,475,36050.00,
521242,KANDAGIRI SP,X ,Q,8.65,8.65,8.65,8.65,8.65,9.09,1,5,43.00,
521244,CHITRA.SPIN.,XT,Q,6.39,6.39,6.39,6.39,6.39,6.09,2,49200,314388.00,
521248,KITEX GARMEN,A ,Q,97.20,99.20,96.60,97.95,97.90,97.40,222,9744,952700.00,
522001,CRANEX LTD. ,X ,Q,10.50,10.50,9.75,9.75,9.75,10.23,2,4010,42097.00,
522004,BATLIBOI LTD,XT,Q,17.80,19.10,17.80,18.90,19.05,18.70,41,11680,210305.00,
522005,AUSTIN ENGG.,X ,Q,40.00,40.00,38.40,38.45,38.45,39.65,9,364,14222.00,
522014,UNITED DRILL,B ,Q,318.80,342.55,318.00,325.00,325.00,314.60,26,360,117321.00,
522017,FLUIDOMAT   ,X ,Q,82.80,84.80,82.00,82.15,82.15,84.15,17,1184,97316.00,
522027,EMA INDIA   ,XT,Q,8.25,8.66,8.25,8.66,8.66,8.25,2,2,16.00,
522029,WINDSOR MACH,B ,Q,27.40,29.25,27.25,28.30,28.35,28.65,91,15185,425001.00,
522034,SHANTHI GEAR,B ,Q,129.50,132.00,127.00,128.85,128.30,127.55,72,3441,444537.00,
522036,MIVEN MACHIN,X ,Q,7.33,7.33,7.33,7.33,7.33,7.33,1,1,7.00,
522064,HONDAPOWER  ,A ,Q,968.00,979.90,958.15,964.75,965.15,964.90,115,412,397314.00,
522073,HITECHGEAR  ,B ,Q,158.00,165.90,158.00,162.10,163.00,155.40,21,175,28175.00,
522074,ELGI EQUIP  ,A ,Q,192.15,197.00,190.25,194.50,190.25,191.15,124,2018,390420.00,
522091,UV DER HORST,X ,Q,23.85,23.85,23.85,23.85,23.85,22.75,4,702,16742.00,
522101,KILBURN ENGG,X ,Q,20.00,21.25,20.00,20.50,20.50,20.30,27,4301,87822.00,
522105,BIRLA PRETEC,X ,Q,9.85,10.08,9.40,10.02,10.02,9.63,82,26456,262018.00,
522108,YUKEN INDIA ,X ,Q,470.00,470.00,446.00,454.05,450.00,455.75,229,3564,1617533.00,
522113,TIMKEN (I)  ,A ,Q,1409.00,1409.00,1331.90,1353.95,1352.10,1365.70,372,1715,2320106.00,
522122,VOITH PAPER ,X ,Q,1080.00,1080.00,1064.20,1065.00,1065.00,1058.35,14,201,216382.00,
522134,ARTSON ENG  ,XT,Q,42.00,42.00,40.50,41.10,41.10,41.05,38,7898,324064.00,
522152,SOLITAIR MC ,X ,Q,25.50,25.50,22.60,23.60,23.15,24.95,14,895,21126.00,
522163,DIAMONPOWER ,Z ,Q,0.79,0.79,0.76,0.76,0.76,0.79,4,297,229.00,
522165,INDSIL HYD  ,XT,Q,12.30,12.30,11.60,11.88,11.73,12.15,28,2046,24145.00,
522183,ITL INDUSTRS,X ,Q,96.20,101.75,95.15,99.00,99.00,97.05,36,2896,286679.00,
522195,FRONTIER SPR,X ,Q,270.00,270.00,262.05,265.40,263.70,263.60,206,3080,814886.00,
522205,PRAJ IND.LTD,A ,Q,190.00,202.95,190.00,198.40,198.40,192.00,2172,179581,35593982.00,
522207,RASANDIK ENG,XT,Q,82.75,82.75,82.75,82.75,82.75,82.65,1,5,413.00,
522209,YOGI SUNGWON,XT,Q,3.00,3.00,2.76,2.95,2.80,2.90,31,113602,318776.00,
522215,HLEGLAS     ,B ,Q,2260.00,2450.00,2217.00,2380.55,2397.00,2333.35,874,5727,13232703.00,
522217,GUJ APOIND  ,B ,Q,209.85,212.80,207.00,211.05,207.00,205.10,33,237,49805.00,
522229,TANEJA AERO.,X ,Q,30.50,30.50,29.05,29.85,30.00,29.65,84,17202,508195.00,
522231,CONART ENG. ,X ,Q,26.80,27.00,24.70,26.95,27.00,27.00,15,904,23445.00,
522241,M.M.FORGINGS,B ,Q,469.90,471.90,454.15,471.65,471.90,456.00,58,647,298628.00,
522249,MAYUR UNIQ. ,A ,Q,401.00,406.65,392.80,400.10,399.75,386.40,265,1899,756698.00,
522251,CENLUB INDUS,X ,Q,51.25,54.30,51.25,52.40,52.40,53.10,9,533,27640.00,
522257,RAJOO ENGIN.,X ,Q,20.70,21.50,20.00,20.20,20.25,20.35,165,28895,592468.00,
522263,JMC PROJECTS,A ,Q,79.15,80.40,76.80,78.85,79.20,77.50,191,11140,873094.00,
522267,VEEJAY LAKSH,XT,Q,31.25,31.25,28.45,28.45,28.45,29.85,6,301,8692.00,
522275,GET&D       ,A ,Q,114.85,114.95,111.95,113.60,113.50,111.60,264,6635,751119.00,
522281,RAM RAT.WIRE,X ,Q,79.80,80.00,76.40,77.65,77.65,77.45,71,6734,521012.00,
522285,JAY NECO IND,B ,Q,13.88,14.45,13.60,14.30,14.30,13.88,156,81008,1137854.00,
522287,KALPA.POWER ,A ,Q,366.20,372.80,360.00,361.60,363.00,366.40,432,7289,2661305.00,
522289,NMSRESRC    ,XT,Q,3.27,3.27,3.27,3.27,3.27,3.27,2,75,245.00,
522292,CHANDNI TE  ,X ,Q,60.50,60.50,53.05,57.25,57.30,56.70,64,3784,209428.00,
522294,T & I GLOBAL,X ,Q,100.65,100.65,98.00,98.50,98.50,97.55,51,3080,303534.00,
522295,CONTROL PRNT,B ,Q,237.00,237.00,231.15,235.75,235.75,233.80,40,1636,386202.00,
522650,BEMCO HYDRAU,X ,Q,208.05,229.50,208.05,228.90,228.90,219.00,7,259,54089.00,
523007,ANSAL BUILD.,X ,Q,40.05,42.15,40.05,41.25,41.25,40.85,4,395,16353.00,
523011,WEIZMANN LTD,B ,Q,46.25,46.25,42.15,44.75,44.75,42.10,8,2063,88702.00,
523019,B.N.RATHI SE,X ,Q,24.70,25.30,24.00,25.00,25.00,24.50,19,10060,251054.00,
523023,SINCLAIR HOT,X ,Q,49.95,49.95,47.05,48.95,49.00,46.65,61,5420,263245.00,
523025,SAFARI IND. ,A ,Q,582.95,593.40,561.00,567.65,568.00,575.20,241,1292,738438.00,
523100,COSMO FERR. ,XT,Q,19.30,20.20,18.40,20.20,20.20,19.30,17,2386,47019.00,
523116,SANCO TRANS ,X ,Q,205.00,210.00,194.00,210.00,210.00,204.00,11,564,115327.00,
523120,ADOR MULTI. ,X ,Q,83.00,89.90,82.00,83.60,83.65,85.60,26,1321,111765.00,
523127,EIH ASSO.HOT,B ,Q,226.10,227.65,222.00,226.90,226.95,224.05,44,161,36404.00,
523144,MEDI CAPS   ,X ,Q,38.45,40.35,38.10,38.85,38.70,38.45,27,3249,128224.00,
523151,OTCO INTERN.,X ,Q,2.30,2.30,2.30,2.30,2.30,2.42,8,2405,5531.00,
523160,MORGAN CRU  ,X ,Q,790.00,800.00,790.00,800.00,800.00,787.05,22,179,142223.00,
523204,ABAN OFFSHO ,B ,Q,29.95,31.25,29.50,30.20,30.15,30.05,112,12893,394338.00,
523207,KOKUYOCMLN  ,B ,Q,54.15,56.50,53.75,56.05,56.15,53.65,237,11736,642326.00,
523229,BHARAT SEATS,X ,Q,70.00,72.65,68.65,70.40,70.40,68.55,672,104342,7453401.00,
523232,CONT.PETRO  ,XT,Q,53.45,55.00,49.80,49.80,49.80,52.40,115,9327,470360.00,
523248,MACHINO PLAS,X ,Q,82.00,88.00,80.25,86.65,85.00,85.60,9,395,34113.00,
523260,PEARL POLYME,B ,Q,14.46,15.97,14.42,15.97,15.97,14.52,12,10730,170705.00,
523261,VENKEY'S (I),A ,Q,1512.50,1580.00,1512.50,1567.50,1572.00,1542.65,779,3656,5710354.00,
523269,ADVANI HOTEL,B ,Q,56.60,56.85,53.65,53.65,53.65,54.50,16,658,37077.00,
523277,G.V.FILMS   ,X ,Q,0.38,0.38,0.35,0.36,0.36,0.37,84,92298,33923.00,
523283,SUPER HOUSE ,B ,Q,115.05,117.00,113.95,116.05,116.05,113.65,36,1127,130658.00,
523289,RAMA VISION ,X ,Q,6.94,6.94,6.94,6.94,6.94,6.94,2,49,340.00,
523301,TCPL PACK   ,B ,Q,409.95,409.95,391.00,405.00,405.00,397.75,45,355,141599.00,
523319,BALMER LAWRI,A ,Q,121.30,125.00,121.30,124.55,124.55,121.20,616,43771,5410970.00,
523323,KOVAI MEDI. ,X ,Q,1131.90,1168.00,1111.00,1134.65,1144.00,1112.20,215,2911,3307074.00,
523329,ELDECO HOUS.,X ,Q,1899.90,1899.90,1800.00,1865.00,1865.00,1815.00,19,44,80800.00,
523367,DCMSHRIRAM  ,A ,Q,537.90,539.40,506.90,512.00,511.50,529.50,1139,18265,9571089.00,
523369,DCM SHR.IND ,X ,Q,192.35,192.35,185.25,186.85,186.00,186.10,136,8885,1665082.00,
523371,MAWANA SUGAR,B ,Q,35.80,38.60,35.80,38.50,38.50,37.65,63,4614,171140.00,
523373,MINI DIAMOND,XT,Q,6.45,6.45,6.45,6.45,6.45,6.35,3,3000,19350.00,
523384,MAH.RAS.APEX,T ,Q,68.80,68.85,65.05,66.50,66.50,65.60,10,5213,358172.00,
523385,NILKAMAL L  ,A ,Q,1867.65,1890.00,1846.65,1884.05,1883.80,1857.00,297,1234,2305423.00,
523391,NAHAR POLY  ,B ,Q,102.05,113.80,102.05,110.85,110.90,106.35,78,2918,326827.00,
523395,3M INDIA LTD,A ,Q,25800.00,26323.00,25418.00,26139.90,26112.00,25436.45,172,275,7174692.00,
523398,JCHAC       ,A ,Q,2532.35,2598.00,2484.15,2514.95,2517.50,2499.90,187,567,1427309.00,
523405,JM FINANCIAL,A ,Q,81.00,81.75,80.20,80.50,80.55,79.70,449,68329,5508036.00,
523411,ADCINDIA    ,X ,Q,199.10,199.10,198.00,198.00,198.00,195.95,6,116,23071.00,
523445,REL INDL INF,A ,Q,372.00,372.00,362.00,368.95,367.20,356.65,354,7158,2625146.00,
523449,SHARP INDIA ,XT,Q,24.70,25.50,24.70,25.05,25.05,25.95,8,630,15728.00,
523457,LINDEINDIA  ,A ,Q,1794.00,1804.10,1764.90,1773.70,1774.40,1762.45,460,1781,3174302.00,
523465,IND.BANK HSG,B ,Q,33.20,33.20,30.05,30.85,30.50,30.95,33,1472,46878.00,
523475,LOTUS CHOC  ,X ,Q,15.70,16.55,14.70,16.33,14.90,15.65,23,4470,70815.00,
523483,PACIFIC IND.,X ,Q,167.50,169.90,155.25,155.30,158.20,160.10,21,1041,161778.00,
523489,CMM HOSPITAL,XT,Q,9.51,9.51,9.51,9.51,9.51,10.01,1,200,1902.00,
523519,UNI OFF AUTO,X ,Q,2.55,2.55,2.55,2.55,2.55,2.58,1,12,30.00,
523537,APM INDUS.  ,X ,Q,21.50,21.50,21.00,21.00,21.00,21.10,17,1235,25976.00,
523539,PRECISION WR,B ,Q,189.00,189.00,180.60,184.20,184.05,185.30,427,4791,888818.00,
523550,KRYPTON IND ,X ,Q,9.10,9.24,8.52,8.75,8.95,8.77,55,9020,80403.00,
523574,FEL         ,B ,Q,8.83,9.40,8.83,9.07,9.11,9.24,556,204785,1861047.00,
523586,IND.TONERS  ,X ,Q,135.85,135.85,131.55,134.50,135.00,133.65,72,11175,1489423.00,
523594,KUNSTSTOFFE ,X ,Q,25.20,25.20,25.20,25.20,25.20,25.20,1,1,25.00,
523598,SHIPP.CORPN ,A ,Q,102.00,107.35,101.55,105.90,105.90,101.15,906,157718,16425834.00,
523606,SIKA INTER. ,X ,Q,290.00,290.00,272.00,279.20,285.00,280.25,81,4629,1280766.00,
523610,ITI LTD.    ,A ,Q,108.85,110.45,107.35,109.70,109.70,108.05,584,27749,3031197.00,
523618,DREDGING COR,A ,Q,350.20,360.00,339.85,354.25,352.60,347.70,689,15760,5510153.00,
523620,PHARMASIA   ,XT,Q,24.25,25.95,24.25,25.95,25.95,25.50,7,124,3013.00,
523628,PODDAR      ,T ,Q,165.00,165.00,160.50,160.55,160.50,167.00,3,102,16382.00,
523630,NATIONAL FER,A ,Q,53.00,55.35,52.40,54.45,54.45,53.25,1414,253236,13739405.00,
523638,IP RINGS LTD,X ,Q,88.95,88.95,83.45,83.90,83.90,83.75,18,1247,104658.00,
523642,PI INDUS.LTD,A ,Q,2473.35,2547.80,2381.05,2444.80,2444.80,2438.90,1023,8439,20983026.00,
523648,PLASTIBLEND ,B ,Q,224.10,230.75,222.10,227.70,230.25,227.00,63,669,150361.00,
523650,REDEX PROTEC,XT,Q,7.40,7.40,7.40,7.40,7.40,7.40,1,19,140.00,
523660,WATERBASE   ,A ,Q,101.95,105.35,101.15,104.00,104.00,101.00,155,6838,702892.00,
523672,FLEX FOODS  ,X ,Q,71.50,76.40,71.50,73.20,73.20,73.50,120,9216,681481.00,
523676,GOLKUNDA DIA,X ,Q,19.05,19.40,19.00,19.00,19.00,19.40,6,37,708.00,
523694,APCOTEX IND ,A ,Q,179.00,185.85,175.00,180.05,179.60,174.30,849,17504,3181639.00,
523696,FORTIS MLR  ,X ,Q,59.75,61.00,59.75,60.50,60.50,60.95,41,2827,170463.00,
523704,MASTEK LTD  ,A ,Q,1292.00,1340.45,1257.95,1311.20,1310.60,1295.35,2101,98526,128781080.00,
523708,EIMCO ELECON,B ,Q,335.50,340.10,327.05,334.00,333.50,322.35,129,1355,451459.00,
523710,SAYAJI HOTEL,XT,Q,205.20,219.90,204.20,218.15,218.95,214.00,25,959,204736.00,
523716,ASHIANA HOU ,B ,Q,135.00,136.90,133.35,134.60,134.80,132.05,151,6716,908050.00,
523722,SVAM SOFTWAR,XT,Q,1.70,1.77,1.70,1.77,1.77,1.69,16,6307,11156.00,
523732,ECO BOARD IN,XT,Q,4.04,4.04,4.04,4.04,4.04,3.85,13,2902,11724.00,
523736,DVL         ,B ,Q,94.40,95.05,93.00,95.00,95.00,91.35,24,754,70989.00,
523752,IO SYSTEM   ,X ,Q,2.00,2.00,2.00,2.00,2.00,2.10,5,93,186.00,
523754,MAHEPC      ,B ,Q,142.40,143.05,140.50,141.95,141.65,141.15,98,3688,524257.00,
523756,SREIINFRA   ,B ,Q,7.51,7.68,6.90,7.07,7.07,7.69,1640,1467130,10538420.00,
523782,MITSHI      ,X ,Q,14.94,14.94,14.00,14.13,14.13,13.93,33,2044,29134.00,
523792,MAZDA LTD   ,B ,Q,442.45,445.45,437.00,445.40,445.40,438.00,61,197,86750.00,
523796,VICEROY HOTE,T ,Q,2.18,2.40,2.18,2.18,2.18,2.29,19,8384,18429.00,
523826,SOVEREIGN DI,X ,Q,6.06,6.06,6.06,6.06,6.06,6.06,1,1,6.00,
523828,MENON BEAR. ,B ,Q,54.95,57.00,54.00,55.05,55.00,54.20,73,2517,139955.00,
523832,MUKAT PIPES ,X ,Q,3.97,3.97,3.97,3.97,3.97,3.97,2,95,377.00,
523836,GUJ.RAFFIA  ,T ,Q,43.00,45.65,43.00,45.65,45.65,43.50,8,618,27900.00,
523838,SIMPLX INFRA,B ,Q,30.50,31.45,29.95,30.85,30.55,30.60,226,34946,1078059.00,
523840,INN.TECH.PAC,X ,Q,18.40,18.40,17.00,18.00,18.00,17.85,9,626,10945.00,
523842,SUPER TANNER,X ,Q,2.73,2.95,2.73,2.89,2.74,2.78,19,16126,46172.00,
523850,AXTEL INDUS.,X ,Q,292.00,301.00,283.40,297.65,298.95,290.75,182,7067,2079359.00,
523874,PRECI CONTNR,X ,Q,0.29,0.29,0.29,0.29,0.29,0.29,1,100,29.00,
524000,MAGMA FIN   ,A ,Q,113.95,114.05,107.00,108.65,108.65,111.35,986,63661,6933468.00,
524013,HIND.FLUROCA,T ,Q,7.20,7.70,7.00,7.70,7.70,7.34,35,5486,40236.00,
524019,KINGFA      ,B ,Q,593.60,619.45,587.00,596.40,594.35,581.95,83,1358,815644.00,
524037,RAMA PHOSPH ,X ,Q,126.10,137.95,122.50,134.65,134.65,126.70,904,140844,18315772.00,
524038,VENLON ENTR ,XT,Q,2.30,2.30,2.30,2.30,2.30,2.30,7,490,1127.00,
524051,POLYPLEX    ,A ,Q,801.00,812.75,783.70,786.50,798.80,800.60,1067,8970,7117193.00,
524075,ALBERT DAVID,B ,Q,415.65,426.40,411.00,413.25,413.20,413.80,142,1558,652081.00,
524080,HAR.LEATHER ,XT,Q,28.80,28.80,28.80,28.80,28.80,30.20,4,316,9100.00,
524091,ACRYCIL LTD.,B ,Q,348.70,351.00,330.00,334.55,334.55,335.00,550,12964,4417815.00,
524109,KABRA EXTR  ,B ,Q,170.00,171.00,163.15,169.00,169.00,163.45,283,7831,1303268.00,
524129,VINYL CHEM  ,B ,Q,117.00,117.55,115.20,116.60,117.55,115.55,94,3092,359900.00,
524136,PEE CEE COSM,X ,Q,114.90,119.90,114.90,119.70,119.75,116.00,9,167,19681.00,
524164,IOL CHEM PH ,A ,Q,593.25,598.00,577.40,586.95,586.95,582.40,3391,281854,165255907.00,
524174,KESAR PETRO ,Z ,Q,5.35,5.85,5.33,5.43,5.40,5.61,93,31639,174958.00,
524200,VINATI ORG. ,A ,Q,1647.95,1680.90,1577.10,1627.40,1627.40,1604.30,2027,16853,27672196.00,
524202,LACTOSE(I)  ,XT,Q,23.45,25.45,23.40,25.00,25.00,24.60,30,2019,48076.00,
524208,AARTI INDUST,A ,Q,1349.00,1389.85,1349.00,1371.70,1369.10,1342.35,969,12705,17398871.00,
524212,WANBURY LTD ,T ,Q,98.70,100.70,97.00,100.30,100.00,95.95,42,2897,285661.00,
524218,RESONANCE   ,X ,Q,139.85,139.85,126.05,127.35,127.50,128.90,116,11167,1431723.00,
524226,GUJ AMB EXP ,A ,Q,130.15,138.00,130.15,136.20,136.40,132.00,1050,37219,5047434.00,
524230,RASHTR.CHEM.,A ,Q,73.05,75.25,71.65,74.25,74.25,71.80,3368,439589,32442036.00,
524280,KOPRAN LTD. ,B ,Q,112.00,114.40,110.85,113.65,114.10,110.35,897,45356,5125010.00,
524288,AIMCO PESTI.,X ,Q,92.10,101.90,92.10,99.35,99.35,98.60,166,10624,1048044.00,
524324,SEYAIND     ,B ,Q,49.65,50.50,49.25,50.05,50.40,50.10,119,4668,232991.00,
524330,JAYANT AGRO ,B ,Q,134.05,134.05,130.00,131.85,132.00,128.30,44,1701,223797.00,
524332,BCLIL       ,B ,Q,111.50,122.90,110.00,119.25,118.75,109.30,1311,112483,13370514.00,
524336,SH.HARI CHEM,X ,Q,60.85,60.85,59.95,59.95,59.95,57.75,4,28,1681.00,
524342,INDOBORAXC  ,X ,Q,643.00,724.40,643.00,668.95,672.00,640.30,197,3276,2213558.00,
524348,AARTI DRUGS ,A ,Q,696.10,718.95,696.10,715.35,716.00,695.45,1133,32208,22867641.00,
524370,BODAL CHEM  ,A ,Q,90.90,92.40,88.55,91.20,91.20,88.00,1878,201508,18249521.00,
524372,ORCHIDPHAR  ,T ,Q,1807.70,1807.70,1807.70,1807.70,1807.70,1902.80,19,117,211500.00,
524394,VIMTA LABS  ,B ,Q,212.05,219.90,199.90,203.30,205.00,211.90,2262,54774,11453441.00,
524396,BIOFIL CHEM ,T ,Q,65.90,71.95,65.90,69.45,70.15,69.35,516,16898,1129307.00,
524400,ISHITA DRUGS,X ,Q,30.65,30.65,30.65,30.65,30.65,32.25,3,21,643.00,
524404,MARKSANS    ,A ,Q,52.20,56.85,52.20,55.80,55.50,52.80,2110,559798,30847697.00,
524408,UNIV.STARCH ,XT,Q,76.50,76.50,74.00,74.90,74.90,75.00,8,1203,89826.00,
524412,AAREY DRUGS ,X ,Q,24.50,24.80,23.00,23.90,23.90,23.75,208,36123,865269.00,
524414,NORRIS MEDI.,X ,Q,7.71,7.71,7.71,7.71,7.71,7.35,7,1336,10300.00,
524440,CAMEX LTD   ,X ,Q,18.25,19.75,18.25,19.30,19.00,17.60,19,843,15848.00,
524444,EVEXIA      ,X ,Q,139.90,148.85,136.00,138.50,138.50,135.45,295,87243,12148324.00,
524458,INDOEURO    ,XT,Q,7.79,7.79,7.62,7.62,7.62,7.64,3,13,99.00,
524470,SYNCOM FORM.,X ,Q,3.69,3.72,3.55,3.72,3.72,3.55,3375,5092572,18904516.00,
524480,RIDHI SIDHI ,X ,Q,254.00,259.95,247.00,259.60,259.60,251.90,37,475,118935.00,
524488,SVCIND      ,XT,Q,1.01,1.06,0.96,1.00,1.00,1.01,41,19570,19348.00,
524494,IPCA LAB LTD,A ,Q,2177.50,2209.20,2126.00,2154.05,2154.05,2153.75,4870,29974,65028623.00,
524500,KILITCH DRUG,B ,Q,102.05,114.40,100.40,108.10,105.60,105.75,240,7373,799596.00,
524506,CORAL LAB.  ,X ,Q,332.60,345.00,329.00,335.25,335.00,327.10,90,2038,686212.00,
524516,BACIL PHARMA,XT,Q,3.96,3.96,3.95,3.96,3.96,3.96,3,809,3203.00,
524518,KREBS BIOCHM,B ,Q,103.55,111.00,101.45,109.70,110.05,100.50,214,4506,478932.00,
524520,KMC SHIL    ,X ,Q,22.45,22.90,22.45,22.65,22.60,22.45,256,28476,646128.00,
524522,LAFFANS PETR,X ,Q,16.65,17.80,15.20,17.75,17.75,16.60,8,1345,22740.00,
524534,BHASKAR AGRO,XT,Q,35.80,36.85,34.50,34.50,34.50,35.10,26,1997,72895.00,
524542,SUKJIT STRCH,X ,Q,196.05,201.00,196.00,201.00,201.00,196.10,33,1557,308442.00,
524558,NEULAND LAB.,A ,Q,2425.00,2537.05,2410.00,2430.50,2429.00,2423.30,1695,6331,15635762.00,
524564,GAYATRI BIO ,XT,Q,6.45,6.77,6.40,6.40,6.40,6.45,13,680,4378.00,
524570,PODDAR PIGM.,B ,Q,190.00,195.00,183.05,188.75,188.75,188.25,21,227,42705.00,
524572,PHARMAIDS PH,X ,Q,11.14,11.77,10.85,11.77,11.77,10.70,141,16837,195852.00,
524576,VIVID IND   ,X ,Q,17.70,17.70,17.00,17.10,17.65,17.70,18,1149,19710.00,
524582,TIRUPATI STA,XT,Q,39.00,39.00,39.00,39.00,39.00,39.00,4,1500,58500.00,
524594,ASHOK-ALCO  ,X ,Q,80.10,85.50,78.80,82.55,81.10,82.85,49,5588,450889.00,
524598,AKSHARCHEM I,B ,Q,237.00,243.70,235.00,242.60,240.65,237.20,105,813,195408.00,
524606,BERYL DRUGS ,XT,Q,5.68,5.68,5.68,5.68,5.68,5.97,1,5,28.00,
524622,ISTRNETWK   ,X ,Q,1.09,1.09,1.09,1.09,1.09,1.14,1,100,109.00,
524624,GAGAN GASES ,XT,Q,7.64,7.64,7.64,7.64,7.64,7.28,4,390,2979.00,
524628,PARKER AGRO.,XT,Q,8.25,8.53,8.25,8.53,8.53,8.53,3,1002,8267.00,
524632,SHUKRAPHAR  ,X ,Q,48.00,54.50,43.25,51.60,49.30,48.60,68,4945,259468.00,
524634,ALU FLUORIDE,X ,Q,226.10,242.00,226.05,231.40,233.25,230.65,161,5850,1368411.00,
524640,ARCHITORG   ,X ,Q,23.50,26.00,23.50,23.70,24.25,22.65,55,6012,149339.00,
524642,SIKOZY REAL ,X ,Q,0.95,1.00,0.95,1.00,1.00,1.00,10,7729,7354.00,
524648,INDO AMINES ,X ,Q,89.10,89.90,87.25,88.80,89.20,86.55,58,4418,391284.00,
524654,NATURAL CAPS,X ,Q,120.80,122.90,115.00,121.80,122.90,117.35,48,3815,453339.00,
524661,WELCURE DRUG,X ,Q,1.90,1.90,1.90,1.90,1.90,1.90,10,1904,3617.00,
524663,BH.IMMUN&BIO,T ,Q,38.90,38.90,38.90,38.90,38.90,39.65,273,25191,979929.00,
524667,SOTL        ,B ,Q,987.00,1010.15,987.00,1006.95,1001.00,992.85,104,705,701825.00,
524669,HESTER BISC ,A ,Q,2025.05,2073.45,1982.00,2019.60,2019.60,1989.65,441,2144,4334536.00,
524675,KABSONS INDU,XT,Q,6.96,6.96,6.96,6.96,6.96,6.63,36,7203,50132.00,
524687,BASANT AGRO ,X ,Q,6.60,6.97,6.07,6.69,6.75,6.21,166,65593,435276.00,
524703,SANDU PHARMA,X ,Q,33.00,33.00,32.00,33.00,33.00,31.20,15,410,13330.00,
524709,NACLIND     ,B ,Q,38.85,39.40,38.85,39.00,39.00,39.10,109,2252,88068.00,
524711,VISTA PHARMA,X ,Q,9.30,9.97,9.20,9.79,9.87,9.50,44,5014,47353.00,
524715,SUN PHARMA. ,A ,Q,620.55,635.30,616.15,627.40,627.40,619.15,4820,233796,146063336.00,
524717,TITAN BIOTEC,X ,Q,220.00,226.00,211.00,218.45,218.45,212.70,1045,58241,12724093.00,
524727,SDL         ,X ,Q,12.00,12.00,12.00,12.00,12.00,12.80,2,70,840.00,
524731,JENBURKT PH.,X ,Q,411.95,419.00,409.05,413.05,412.00,409.75,91,3377,1388948.00,
524735,HIKAL LTD.  ,A ,Q,159.25,179.00,159.25,173.30,173.30,159.25,2064,94725,16337126.00,
524742,CAPLIN POINT,A ,Q,450.00,458.95,448.95,453.35,453.35,451.25,769,9027,4093024.00,
524748,LINK PHARMA ,X ,Q,24.50,25.00,24.50,24.70,24.50,24.90,7,345,8574.00,
524752,DECIPHER    ,X ,Q,35.00,35.00,32.15,34.15,34.10,32.90,31,2312,79435.00,
524768,EMMESSAR BIO,X ,Q,15.62,16.01,15.62,16.01,16.01,16.01,3,159,2492.00,
524774,NGL FINE CHM,X ,Q,1698.75,1701.00,1660.00,1699.55,1701.00,1647.70,178,2724,4610078.00,
524790,EVEREST ORG.,X ,Q,246.00,247.30,230.05,235.00,235.00,231.25,61,2181,513773.00,
524804,AUROB.PHARMA,A ,Q,919.00,924.95,887.10,909.75,909.75,916.15,4514,113065,102673859.00,
524808,PHYTOCHEM I.,X ,Q,17.10,19.00,17.10,18.00,18.00,18.65,12,727,13773.00,
524816,NATCO PHARM ,A ,Q,945.00,945.00,909.40,913.25,915.15,918.25,1188,18247,16707075.00,
524818,DYNAMIC IND.,X ,Q,45.20,45.60,43.40,44.55,44.05,45.20,14,1012,45193.00,
524820,PANAMA PETRO,B ,Q,152.50,160.30,152.10,158.00,158.00,149.10,247,9790,1542930.00,
524824,BAL PHARMA  ,B ,Q,62.30,64.90,62.20,63.20,63.20,62.55,120,4121,260258.00,
524828,BDH INDUS.  ,X ,Q,87.00,88.50,85.05,86.90,86.90,86.75,58,6136,534719.00,
